spu_code,country,product_id
S260331067458,ES,1729789511765629544
S260311013774,IT,1729777737639172153
S260310032802,IT,1729777133147363918
S260325020171,FR,1729785720924182939
S260313012415,ES,1729779105942838086
S260406037875,ES,1729792816935377664
S260331032161,ES,1729789168553466138
S260402014236,DE,1729790409416874023
S260401045095,ES,1729789969122433869
S260304049052,GB,1729773814373587321
S260305031486,GR,1729842583114455820
S260326030520,IT,1729786447675103695
S260324010021,PT,1729879039240542894
S260407059635,PT,1729851663360498629
S260307049099,PT,1729843205312124967
S260323015670,DE,1729786043991628413
S260406034608,FR,1729792841300744479
S260408056061,FR,1729794577800402980
S260313009665,DE,1729779099865553372
S260307049099,ES,1729775522646497319
S260404026589,ES,1729791776103570017
S260317010078,FR,1729781795687996373
S260310011686,IT,1729776946873670027
S260405020595,DE,1729792299017804595
S260329009646,GB,1729787914627619211
S260308006657,FR,1729775707799395147
S260406036453,HU,1729843090366568756
S260330018250,HU,1729844060749666523
S260308038167,ES,1729775912908265928
S260331017376,IT,1729789025726470339
S260403007310,HU,1729841911636401110
S260407059029,HU,1729851745348656069
S260316018201,HU,1729848978946627593
S260408054720,IT,1729794397902576085
S260310009298,FR,1729776924824410507
S260304049052,DE,1729773814206601593
S260323015670,ES,1729786039623981693
S260407020257,ES,1729793319620680341
S260330068042,ES,1729799410083928272
S260330076770,ES,1729788777366854529
S260326030520,ES,1729786445579393487
S260326018690,NL,1729841597237663952
S260408032716,NL,1729843062542342389
S260403007310,NL,1729841914412768214
S260305048157,NL,1729841726518958475
S260327029945,PL,1729841711792429095
S260330060145,PL,1729841995736193871
S260329009646,FR,1729787914612349323
S260305068389,ES,1729774508929883054
S260323023589,AT,1729846483929832297
S260406010754,BE,1729851700076517560
S260331006462,BE,1729850647794063387
S260315035567,CZ,1729850730576976752
S260405001204,IT,1729792088526527426
S260315007909,US,1732290925443977698
S260315042563,ES,1729780400910735668
S260310077340,GB,1729779282683926747
S260309095114,GB,1729776614092413394
S260324051530,DE,1729785315715161048
S260406014256,FR,1729832582317971737
S260401049578,FR,1729789985169119695
S260402068318,FR,1729790761322256937
S260328055239,FR,1729787752312248628
S260331067682,GR,1729850370513672409
S260402068318,GR,1729849898596211241
S260313051548,GR,1729849078608140551
S260405020595,GR,1729843089742142259
S260308038167,IT,1729775912908659144
S260309088365,ES,1729776585300351249
S260323020084,ES,1729784546748963033
S260328021422,FR,1729787570565650927
S260311013774,FR,1729777740667525177
S260406028545,FR,1729792767661939349
S260309069154,FR,1729787973928982919
S260405001204,ES,1729792088526920642
S260408018109,IT,1729793970723461496
S260322003712,ES,1729784192989502231
S260305068389,GB,1729774508933487534
S260320006683,ES,1729784691987749737
S260311013774,ES,1729777737778370617
S260324059553,DE,1729785899089434944
S260309095114,FR,1729781468468517330
S260406040611,IT,1729792836856814158
S260406040611,GB,1729792836857207374
S260308014568,IT,1729775738237720758
S260327029611,ES,1729787173486631621
S260311051167,FR,1729777897810205695
S260306051467,ES,1729774963657578773
S260329042795,IT,1729842373789194809
S260326018690,FR,1729795268341962960
S260324051530,ES,1729785317757328344
S260407058882,FR,1729793586418194905
S260315043448,IT,1729780411091753639
S260408005961,FR,1729793846572128719
S260322038265,GR,1729849852139182944
S260315000972,US,1732290777748443677
S260407059635,ES,1729793592638086085
S260326062833,ES,1729836759632878063
S260305020766,ES,1729774223812959219
S260408016836,GR,1729841584691256085
S260401045095,HU,1729846459553389389
S260323023589,HU,1729849612613294953
S260322038265,HU,1729849852182043488
S260324007846,ES,1729787055061703447
S260313009665,ES,1729779099893012956
S260310037152,FR,1729777153326159995
S260408054720,ES,1729794397906311637
S260329042795,ES,1729842373780806201
S260401054968,ES,1729790003661019175
S260330060145,FR,1729789533921975119
S260324051530,MX,1734812017178871768
S260329009646,US,1732310271183065483
S260407008180,GB,1729793212709509397
S260407061802,ES,1729793628557843397
S260320063188,DE,1729783920260717496
S260407036389,ES,1729793451988392779
S260310021520,ES,1729777017082845241
S260323041177,ES,1729784729249421369
S260330035249,GR,1729841738113325376
S260402014236,HU,1729841728905779239
S260408018109,HU,1729843105838176632
S260409033424,ES,1729795122734536742
S260331032161,FR,1729789170583443738
S260315000972,FR,1729780116429773341
S260322038265,IT,1729784274814212960
S260402014236,GR,1729841729121327143
S260311050086,GR,1729849298716891365
S260407054851,IT,1729793507267811896
S260401049578,IT,1729789985151621583
S260406034608,DE,1729792842009385247
S260326030998,FR,1729786450997319719
S260406014256,IT,1729832583108663577
S260311046202,MX,1734602759835911367
S260319053881,FR,1729788991143844501
S260306042703,FR,1729774927085476117
S260322003712,GB,1729784077317675799
S260409022377,GR,1729865344160798758
S260406033398,GR,1729851491602635696
S260408018109,GR,1729843105828477304
S260401045095,GR,1729846459591269197
S260330076770,HU,1729846048178609025
S260404026589,HU,1729849242083236449
S260305066069,HU,1729843170794641792
S260324010021,ES,1729785066236648110
S260323037619,MX,1734793106185815342
S260317062032,FR,1729788997734931093
S260313011597,ES,1729779027465575136
S260309053261,ES,1729776526631148020
S260314045413,FR,1729784992204954168
S260321034854,ES,1729783842602850941
S260308029241,ES,1729775860162272102
S260310109548,FR,1729779509233948931
S260314060827,ES,1729780046409996540
S260405020595,FR,1729792298996374323
S260407008660,GB,1729793167275301141
S260330035249,ES,1729789168563886400
S260408054720,FR,1729794397989607893
S260305068389,DE,1729774509593631662
S260409019872,DE,1729826842623646453
S260325055451,FR,1729786044717045997
S260304049052,FR,1729773817395976569
S260406010754,FR,1729792606285633720
S260315043448,FR,1729780411108465319
S260404022593,GB,1729791751612438984
S260308029241,HU,1729840593705212774
S260403025880,HU,1729888138639284687
S260407039234,HU,1729846591011134392
S260404026589,IT,1729791776029579873
S260308029241,FR,1729775860161878886
S260325044239,FR,1729786043589565194
S260331067682,FR,1729789378335250649
S260402062929,HU,1729846595859356600
S260317062032,HU,1729843166971009685
S260406033398,HU,1729851491593984944
S260326042992,HU,1729848171048507786
S260331006462,HU,1729850646536296475
S260407039421,FR,1729793437474790328
S260318034034,DE,1729782144713922683
S260403007310,FR,1729791191166196694
S260331017376,FR,1729789024661903555
S260330035249,GB,1729789168788937024
S260317010078,ES,1729781795687668693
S260310077340,IT,1729779282692118747
S260330025662,ES,1729788507154257959
S260405008936,ES,1729792190645377090
S260306040862,ES,1729774911865133770
S260319010135,MX,1734726099218826412
S260308028399,MX,1734560097487717748
S260317062032,ES,1729789000805423765
S260408054720,US,1732325896993411541
S260330025662,FR,1729788509988952103
S260305066069,ES,1729774472465258880
S260324059890,HU,1729865528734292362
S260324058261,HU,1729846540177021404
S260325020171,HU,1729845533478721947
S260331026713,GB,1729789168708328326
S260324058261,FR,1729785393420999132
S260403025880,ES,1729791190494190031
S260309069154,GB,1729776521081756039
S260406037875,FR,1729792816934984448
S260331032161,GR,1729847417134422298
S260313046374,HU,1729864414239300047
S260307049099,HU,1729843206746708007
S260310077340,HU,1729849626638981339
S260311013774,HU,1729849001870006329
S260406035573,ES,1729792803214563545
S260401045095,IT,1729789969286077261
S260330018250,FR,1729788392023693531
S260322003712,AT,1729840602214079255
S260308014568,AT,1729849329647524022
S260319041005,CZ,1729852073180634007
S260313051548,CZ,1729849082223106311
S260331052927,CZ,1729843465696483682
S260313019706,CZ,1729846493808859797
S260316038057,GB,1729780884813159061
S260308014568,ES,1729775738139416758
S260321050927,FR,1729783927390378553
S260315007909,ES,1729787065672309218
S260327029945,ES,1729787165501003815
S260329042795,FR,1729842373648685625
S260323023589,DE,1729784685279812457
S260402068318,ES,1729790762534214185
S260313051548,FR,1729779411336534279
S260323023589,US,1732302258955195241
S260321045314,IT,1729791047658215811
S260305020766,FR,1729774223878626291
S260304056089,FR,1729773849432791342
S260325040628,ES,1729786043606407168
S260331052927,IT,1729789278654667106
S260331032161,IT,1729789168502085914
S260313045539,IT,1729788422665705866
S260313012415,IT,1729779105932286790
S260323004446,GB,1729784440383445209
S260406040611,US,1732320889188946510
S260329016415,ES,1729789258191576035
S260326062833,FR,1729836759686683119
S260319053881,GB,1729782901245254293
S260407039234,ES,1729793465632594872
S260311050086,GB,1729777991094278373
S260409016810,FR,1729812315986828021
S260314064203,GB,1729780062436497877
S260326068232,IT,1729786638353537259
S260408005961,ES,1729793847075969487
S260406014256,GB,1729793018559043865
S260306029163,FR,1729774844725991819
S260322003712,DE,1729784192346856215
S260408054720,GB,1729794398385510869
S260407036389,DE,1729793451988065099
S260310109548,US,1729505596173227267
S260407039234,US,1732322415267910584
S260322003712,FR,1729784192355769111
S260313045539,DE,1729788420072446346
S260404026589,MX,1734983610533906017
S260325055451,GB,1729786046207531245
S260305020766,GB,1729774221116873715
S260408032716,GB,1729794158789433589
S260401060953,FR,1729860177082292938
S260304049052,ES,1729773814404127097
S260404033139,ES,1729834685945780476
S260324058261,ES,1729791118930844124
S260305048157,ES,1729774437398976907
S260310032802,FR,1729777124970699342
S260316018201,FR,1729780648381356041
S260323041177,US,1732302320597766201
S260313019706,IT,1729788991769123477
S260315035567,GB,1729784986372053872
S260405008936,GB,1729792190670018626
S260327029611,DE,1729787174792764101
S260313046374,FR,1729785750062143951
S260331026713,FR,1729789170647538566
S260409016810,ES,1729812316181732085
S260306048857,FR,1729774951103174873
S260311013774,GR,1729849003591571513
S260313012415,HU,1729840501752634182
S260316018201,GB,1729780648423757833
S260402014236,US,1732316362647638055
S260407008180,ES,1729793211990120725
S260330066748,ES,1729788757258181619
S260406023679,FR,1729792734133984186
S260404026589,GB,1729791774622915169
S260320063188,ES,1729783920261176248
S260308028399,FR,1729775832527247732
S260406005043,FR,1729860187744148170
S260326068232,FR,1729786642505570539
S260404022593,NL,1729873889439291848
S260406035573,NL,1729850381873027289
S260331006462,ES,1729788944496367643
S260404033139,FR,1729791828015814908
S260409016810,MX,1735049499711932149
S260324010021,NL,1729879038856829614
S260323023589,NL,1729846490413243241
S260331054145,GR,1729843113171000064
S260309069154,GR,1729848610245024135
S260406023679,HU,1729841957039741882
S260308014568,HU,1729849331631495350
S260314064203,FR,1729780062319581653
S260306029163,ES,1729774844675070347
S260314045413,GB,1729784992145709624
S260319041005,ES,1729782892458646423
S260308006657,GB,1729775708400294731
S260324007846,GB,1729786861638621975
S260404027319,ES,1729791777774934487
S260319067615,ES,1729786171703924955
S260321050927,GR,1729841596872956473
S260401049578,GR,1729842148987738575
S260313013117,HU,1729847163500337628
S260401060953,HU,1729872829892303562
S260407062451,HU,1729847822762809703
S260408056061,HU,1729845522443180068
S260317015082,GB,1729781284979513721
S260404033139,GB,1729791827699669244
S260313013117,DE,1729779143351245276
S260323015670,FR,1729786044096879229
S260327047822,HU,1729841637868542887
S260324059890,GB,1729788420731017610
S260312059473,FR,1729778719773661223
S260305031486,AT,1729842582930365196
S260320006683,CZ,1729846497630133097
S260328019186,CZ,1729848028062194576
S260313024469,FR,1729779246294472941
S260406033398,GB,1729792791108426672
S260402045908,ES,1729790605869226023
S260407039421,ES,1729793437599308728
S260310032802,ES,1729777124982823502
S260401049578,ES,1729789983953557967
S260408018109,ES,1729793972005280120
S260402014236,GB,1729790408171296807
S260313013117,IT,1729779143388142044
S260323004446,NL,1729851707685247193
S260313046374,NL,1729864411912968655
S260326030520,PL,1729843085307713999
S260320063188,FR,1729783917347576760
S260323015670,GR,1729848746667448957
S260319041005,GR,1729852074875460503
S260310011686,GR,1729841506815351179
S260405008936,HU,1729850447170213954
S260314060827,HU,1729851702771489020
S260314060827,NL,1729851702790625532
S260307049099,PL,1729843206781704231
S260322038265,GB,1729784827377589088
S260404035360,GB,1729791860010818189
S260311051167,ES,1729777900653026303
S260320006683,GB,1729784685295213417
S260310109548,GB,1729777521839151363
S260318034034,FR,1729782146548537467
S260331067458,GB,1729789510945708648
S260404022182,IT,1729791749436905510
S260406033398,FR,1729792791137065904
S260325044239,ES,1729786043581438730
S260408032716,FR,1729794158755682549
S260309009536,MX,1734567771392214557
S260311051167,PL,1729849012792892415
S260322001176,PL,1729841594017487639
S260409004020,PL,1729848095249307867
S260315000972,GB,1729780115598318109
S260323004446,IT,1729784440382658777
S260407059029,FR,1729793588020878277
S260329033998,IT,1729788055608204141
S260325020171,IT,1729785719085308315
S260403025880,FR,1729791190498646479
S260307049099,FR,1729775522216384551
S260324059553,FR,1729785899090221376
S260313019706,ES,1729788992024582805
S260316018201,ES,1729780647969396745
S260406033398,ES,1729792791131495344
S260407021779,GB,1729793357600103306
S260330068042,GR,1729841752857155792
S260407062451,GR,1729847827287939431
S260331052927,GB,1729789278669347170
S260407008660,ES,1729793167306430741
S260314064203,ES,1729780062415002069
S260324058261,DE,1729785393452915164
S260305048157,IT,1729774437356247435
S260326068232,DE,1729786638613518571
S260325020171,GB,1729785719019706779
S260314045413,PL,1729843185953118776
S260407039234,PL,1729846587540741048
S260406014256,PL,1729847594072316185
S260406014256,PT,1729847597282269465
S260306029163,PT,1729842162579511691
S260305048157,PT,1729841729712265611
S260331017376,PT,1729851672169912515
S260326042992,GB,1729786506515749258
S260315007909,FR,1729787065593272802
S260403026030,GB,1729791195618974159
S260309074945,ES,1729776537442294114
S260324059890,PL,1729865529016293770
S260406033398,PT,1729851491652836272
S260308015321,PT,1729842232351627727
S260331067682,PT,1729850369454741721
S260409033424,PT,1729841653596198950
S260313012415,FR,1729779105958435654
S260308015321,US,1729501532692780495
S260305029044,ES,1729774278762863381
S260314060827,FR,1729780046384437500
S260321045314,GB,1729783849765411203
S260406035573,GB,1729792803122551001
S260407062451,FR,1729793621272729959
S260324010021,FR,1729785066160888494
S260402065070,IT,1729790732858989141
S260328021422,ES,1729787570633742831
S260324051530,GB,1729785315563248600
S260319067615,HU,1729841310014740699
S260331052927,HU,1729843462768138594
S260329042795,GR,1729842383367871033
S260330025662,GR,1729840265396656167
S260407059029,GR,1729851745927470021
S260406040611,FR,1729792837302262350
S260308029241,PT,1729840593662417766
S260406035573,PT,1729850383868729561
S260319041005,FR,1729782891842870167
S260330060145,ES,1729789534048000847
S260326042992,PT,1729848168967608714
S260307049099,GB,1729775522646956071
S260311050086,AT,1729849298853271781
S260317062032,AT,1729843166869101205
S260321045314,BE,1729851682718194051
S260401049578,CZ,1729842150422976975
S260321050927,CZ,1729841601279072825
S260309074945,CZ,1729843459677460834
S260322038265,FR,1729784274803006304
S260325040628,FR,1729786043582945280
S260402065070,FR,1729790734483036757
S260313045539,GB,1729788420137916810
S260306051467,GB,1729774963669178645
S260310094064,FR,1729780704026663296
S260323023589,GB,1729784691969661801
S260406023679,IT,1729792734056717242
S260309024504,FR,1729776283412568633
S260313024469,ES,1729779244051503341
S260309024504,MX,1734570805312980537
S260404022182,GB,1729791749051422758
S260326030520,GB,1729786445659347407
S260305029044,IT,1729774278669081365
S260405008936,FR,1729792189859600450
S260331054145,FR,1729789465024436992
S260312059473,ES,1729778719749019687
S260313051548,ES,1729779407587023111
S260309009536,FR,1729776154043652637
S260407060351,FR,1729793599825550277
S260404035360,US,1732319369463370381
S260403025880,GB,1729791184142571983
S260407059635,GR,1729851663339264965
S260331017376,HU,1729851668946000067
S260318034034,GR,1729847518250440827
S260402062848,GR,1729846600777570797
S260330076770,FR,1729788776999000961
S260407039421,GR,1729848349117815736
S260310109548,GR,1729842192820771075
S260313024469,HU,1729842002385279213
S260407021779,HU,1729855936732502922
S260407039234,GR,1729846587633933240
S260407058882,HU,1729843023551764953
S260315042563,GB,1729780400914929972
S260408005961,IT,1729793846780205519
S260319053881,ES,1729788991143123605
S260308006657,IT,1729775707819645771
S260314060827,GB,1729780044942645500
S260323023589,IT,1729784685175020393
S260407046738,FR,1729793501066664888
S260409004020,FR,1729797214756182235
S260321034854,FR,1729783843161021053
S260306051467,FR,1729774963254728981
S260407036389,FR,1729793453320674123
S260323004446,FR,1729784440354347225
S260407008180,GR,1729850928371439893
S260308028399,GR,1729841582315837812
S260329033998,GR,1729856218059742061
S260309074945,GR,1729843459730413922
S260308029241,GR,1729840593609005926
S260319053881,GR,1729843122049948309
S260317062032,GR,1729843166995323541
S260325055451,GR,1729843151867255021
S260326030998,US,1732307316006621223
S260330018250,GR,1729844060762052827
S260324010021,GR,1729879040052075182
S260330035249,IT,1729789170746956096
S260310109548,ES,1729779508786338051
S260409022377,FR,1729794981547841574
S260308028399,GB,1729775833456417140
S260406035573,US,1732320816417968345
S260308015321,FR,1729775801097886159
S260319010135,GB,1729782674537552044
S260330060145,HU,1729841996006857551
S260313046374,ES,1729779374824331727
S260306042703,ES,1729774930434496789
S260326042992,FR,1729786506735622538
S260407039234,FR,1729793465640655800
S260310011686,GB,1729776942577981835
S260407039421,HU,1729848349092387768
S260309053261,HU,1729854990593333748
S260328019186,HU,1729848028027001744
S260310037152,HU,1729853005451663483
S260319010135,HU,1729848488417401004
S260313011597,HU,1729854651494144736
S260409016810,GB,1729794896540310261
S260306051467,GR,1729850785355241749
S260407008660,GR,1729850616953477397
S260330076770,GR,1729846048104487809
S260319067615,GR,1729841309026588891
S260401054968,HU,1729842005770737703
S260318064706,FR,1729782330491246631
S260321033123,IT,1729783835302336660
S260320006683,IT,1729784692016061289
S260323023589,ES,1729784685206477673
S260315035567,ES,1729806759271963504
S260309074945,HU,1729843459725695330
S260322003712,HU,1729840602187602711
S260323041177,GB,1729784728763603001
S260315007909,GR,1729850549779536354
S260401054968,GR,1729842005750683687
S260313024469,GR,1729842002476177645
S260314045413,GR,1729843185952660024
S260405008936,GR,1729850446063769666
S260405020595,HU,1729843089915878195
S260403010183,HU,1729841648982923459
S260312059473,MX,1734620125105325095
S260407046738,ES,1729793501015874488
S260401043586,ES,1729789963108456904
S260403007310,IT,1729791184709327830
S260402014236,FR,1729790407989499943
S260328019186,FR,1729787559413717904
S260314060827,GR,1729851704027748604
S260319041005,MX,1734733208087267223
S260407046738,GB,1729793500397673400
S260324059890,FR,1729856955914426762
S260406040611,ES,1729792837184166478
S260401045095,FR,1729789970385705805
S260310037152,GB,1729777166638422139
S260406028545,GB,1729792766793915029
S260309088365,IT,1729776585264568593
S260331067458,FR,1729789510801005160
S260402062848,FR,1729791978047379949
S260326030998,MX,1734842048297337895
S260309069154,IT,1729787970888702343
S260407021779,FR,1729793359807159178
S260407039421,GB,1729793439776414648
S260405001204,HU,1729844813075160002
S260329009646,HU,1729841622426425739
S260315007228,FR,1729780181297764497
S260313019706,HU,1729846493755775637
S260305058340,HU,1729865611224258954
S260406014256,ES,1729832582828497177
S260306042703,IT,1729774930406709525
S260401043586,IT,1729789963102230984
S260406028545,GR,1729841698006997653
S260313046374,GR,1729864413372979663
S260331067458,IT,1729789510906452584
S260306040862,GB,1729774909914127050
S260403007310,GB,1729791191271775190
S260325040628,IT,1729786043583338496
S260310021520,IT,1729777016927066169
S260323041177,IT,1729784728713074745
S260406010754,IT,1729792605552875704
S260405020595,IT,1729792294755932979
S260330068042,FR,1729799410094938320
S260324007846,FR,1729787054923946775
S260316038057,FR,1729788919115717269
S260316035700,FR,1729787176652479125
S260408016836,FR,1729794579198286613
S260321033123,FR,1729783835301943444
S260331006462,FR,1729788943475972123
S260404035360,MX,1734986249339504269
S260311050086,DE,1729777991002265829
S260310011686,FR,1729776942656231819
S260305066069,GB,1729774472409815424
S260407058882,IT,1729793586409085401
S260315035567,FR,1729806760033557360
S260305066069,FR,1729774472452413824
S260406036453,GB,1729792808208996660
S260309024504,GB,1729776285030193721
S260404033139,MX,1734985423219229948
S260406010754,ES,1729792605534197944
S260305048157,GB,1729774437443672459
S260403025880,MX,1734969411265398223
S260313009665,MX,1734629036106155484
S260406014256,HU,1729847594260338969
S260316018201,GR,1729848978908944393
S260402062848,ES,1729791977981712877
S260322003712,IT,1729784193093507863
S260304049052,GR,1729845099878390137
S260407020257,FR,1729793321533741717
S260408017117,GB,1729793953744067227
S260331026713,MX,1734918698858809222
S260313013117,ES,1729779143377590748
S260406040611,GR,1729849014390069838
S260406014256,GR,1729847597112989977
S260309053261,GR,1729854990641240564
S260328055239,GR,1729843114321942836
S260402065070,ES,1729790732943923797
S260324023116,MX,1734849895911687959
S260304056089,IT,1729773848807840046
S260315042563,IT,1729780400911128884
S260313013117,FR,1729779140367587804
S260317015082,IT,1729781285403203961
S260409004020,IT,1729797214683437275
S260313011597,FR,1729779029750225632
S260328019186,IT,1729787555715718032
S260404022593,IT,1729791752615205320
S260325020171,GR,1729845534153808283
S260313013117,GR,1729847168098998748
S260325044239,GR,1729841893052750602
S260406037875,GR,1729842009748577024
S260330060145,GR,1729842002564520783
S260324058261,IT,1729785393453242844
S260407020257,IT,1729793319770233493
S260308028399,IT,1729775832540158324
S260317062032,DE,1729788998884498069
S260407008180,US,1732321731104051477
S260331042788,MX,1734919786187293971
S260313046374,MX,1734635429313152463
S260328055239,MX,1734878256491693364
S260313013117,MX,1734630411050649052
S260330066748,MX,1734907789980698611
S260305048157,HU,1729841726638561675
S260319053881,HU,1729843122172893845
S260320006683,FR,1729784685279157097
S260309088365,MX,1734577192557118737
S260308028399,ES,1729775832487008628
S260409019872,GB,1729826186111064821
S260401060953,GB,1729790051415071434
S260330066748,GB,1729788758178569203
S260305058340,ES,1729774658115574154
S260327029945,GB,1729787165960673319
S260403010183,FR,1729791016786892995
S260402045908,GB,1729790606580422695
S260315042563,FR,1729780400914536756
S260406025887,FR,1729792979510860437
S260313051548,IT,1729779407581780231
S260324023116,HU,1729840790679231255
S260305031486,IT,1729774291679484684
S260306048857,HU,1729847916764174553
S260321033123,HU,1729848947721934996
S260321045314,HU,1729849455252773251
S260404022593,MX,1734983219820135880
S260404022182,MX,1734983208956298278
S260326030520,MX,1734841837372278223
S260311013774,MX,1734596933040636985
S260311051167,MX,1734601753742116863
S260326018690,IT,1729795268833286352
S260307049099,GR,1729843205162440743
S260327029611,GR,1729848507102370501
S260314045413,IT,1729784986819533368
S260329009646,MX,1734883921421501835
S260314060827,MX,1734962742081979644
S260306051467,MX,1734539385282266389
S260407021779,IT,1729793357346741130
S260315035567,IT,1729806758318545776
S260330068042,MX,1734907837330457808
S260404035360,FR,1729791862994999949
S260401045095,GB,1729789970392849229
S260409019872,ES,1729826841766894325
S260324051530,FR,1729785315665288152
S260317015082,FR,1729781284996487545
S260306051467,HU,1729850783737026837
S260408005961,HU,1729846580852267471
S260315007228,GB,1729780182031046801
S260323015670,MX,1734831387797522045
S260319067615,FR,1729786171703531739
S260319010135,IT,1729782674568812716
S260408016836,ES,1729794584928033557
S260403010183,MX,1734964283415692483
S260330066748,FR,1729788757286755315
S260327029611,FR,1729787173493119685
S260314045413,ES,1729784992245520952
S260328055239,ES,1729787752311527732
S260324051530,IT,1729785317727771608
S260317062032,MX,1734914564748445333
S260403026030,US,1732318120432079311
S260407021779,ES,1729793359806700426
S260326019330,MX,1734838929019274872
S260406034608,MX,1735006391980754207
S260407036389,MX,1735019652049045323
S260309074945,FR,1729776537503504738
S260311050086,MX,1734603396695295205
S260314045413,MX,1734801083581957688
S260407008660,MX,1735012436086916373
S260325044239,IT,1729786043596839690
S260321050927,GB,1729783927596423737
S260327029945,HU,1729841711723616295
S260324059890,IT,1729856955569510794
S260310021520,FR,1729777017067051065
S260323041177,FR,1729784729149085753
S260327019177,MX,1734855306636657976
S260324007846,NL,1729840641792514839
S260330025662,NL,1729840265522878503
S260330068042,NL,1729841754447583440
S260328021422,NL,1729843097062578671
S260309009536,GB,1729776154101651997
S260323004446,ES,1729784440383051993
S260312059473,IT,1729792652420093991
S260409004020,ES,1729797214507210971
S260308038167,FR,1729775913145637320
S260327047822,IT,1729802416650886055
S260313051548,MX,1734636242802935047
S260324058261,MX,1734814482141775324
S260310011686,MX,1734581240374592907
S260305058340,DE,1729774658812483978
S260306042703,GR,1729850822754867477
S260305058340,GR,1729865611164490122
S260306029163,HU,1729842163046455691
S260315007228,IT,1729780182035241105
S260305029044,US,1729497497142466325
S260329042795,GB,1729842383367477817
S260401060953,ES,1729860182551927498
S260323041177,MX,1734793660353512505
S260329016415,FR,1729789258156448739
S260325044239,MX,1734831303467435786
S260306042703,MX,1734538582563456277
S260327019177,GB,1729787002510940472
S260310009298,GB,1729776924599556491
S260408017117,PL,1729851462581721755
S260406010754,PL,1729848154782406840
S260406036453,IT,1729792808175114548
S260305058340,GB,1729774658825394570
S260321045314,MX,1734765159396509059
S260328019186,MX,1734872126448043920
S260403010183,GR,1729841645860722883
S260407059635,HU,1729851667786865605
S260315035567,HU,1729850733658545008
S260309024504,NL,1729841579452963385
S260330076770,GB,1729788776229870465
S260310077340,GR,1729849626710874331
S260409033424,GR,1729841653626738726
S260401060953,GR,1729872829882669770
S260331067458,GR,1729840488251169384
S260306048857,GR,1729847914183301337
S260311046202,HU,1729851727137446087
S260324010021,HU,1729879038938880686
S260407021779,MX,1735017475412559754
S260331052927,MX,1734920582619891042
S260401054968,IT,1729790002958866471
S260407059029,IT,1729793588054039493
S260306048857,GB,1729774950868687065
S260406034608,ES,1729792841352059167
S260305031486,ES,1729774291863837452
S260408018109,GB,1729793970779625848
S260408018109,MX,1735033421558351224
S260407008660,FR,1729793167227066645
S260326062833,HU,1729843070760688111
S260330066748,HU,1729841763159219187
S260406037875,HU,1729842014959016704
S260407059029,NL,1729851745928518597
S260402068318,NL,1729849077245319721
S260327029945,NL,1729841711751796775
S260408016836,NL,1729841584573684501
S260402068318,PL,1729849077145180713
S260406025887,PL,1729842151488920213
S260308015321,PL,1729842234411555279
S260329009646,IT,1729787914654620043
S260407008660,US,1732321678419071253
S260306040862,IT,1729774909790132938
S260407039234,GB,1729793465426222008
S260405001204,GB,1729792088394996674
S260313019706,MX,1734914378417211029
S260320063188,GR,1729847430964222904
S260308015321,GR,1729842232397371855
S260324059890,GR,1729865527966079370
S260321034854,GR,1729851647583492733
S260402045908,IT,1729790606579963943
S260401054968,PT,1729842004511201319
S260409004020,PT,1729848097200117979
S260310021520,GB,1729777012769134649
S260310037152,IT,1729777166640257147
S260306029163,GB,1729774846287452555
S260404022182,HU,1729843063289780262
S260306042703,HU,1729850822722623765
S260310094064,HU,1729843180911892864
S260315007228,HU,1729848267139618961
S260323041177,HU,1729851711432595513
S260310021520,HU,1729844346262558777
S260310109548,HU,1729842191381666051
S260326030998,HU,1729843152811890727
S260306051467,IT,1729774963669506325
S260329016415,IT,1729789257458686947
S260328019186,ES,1729787555718142864
S260327047822,FR,1729802416323206055
S260305029044,FR,1729774278128933653
S260305068389,FR,1729774509627448238
S260408017117,PT,1729851462691822235
S260304056089,MX,1734692696974656814
S260401043586,MX,1734937071148434888
S260403035071,MX,1734970744828036326
S260402062929,MX,1734957005937608632
S260408032716,MX,1735037466583532789
S260407058882,MX,1735023926709749209
S260331067682,IT,1729789378745112793
S260331054145,NL,1729843113063127808
S260408056061,NL,1729885580276766756
S260306040862,NL,1729850844121242314
S260324059890,NL,1729865398241433994
S260402045908,NL,1729841719723202599
S260408005961,PL,1729846579112024527
S260313009665,PL,1729846509906205148
S260409022377,PL,1729865341699135526
S260403026030,FR,1729791192670050767
S260330018250,IT,1729788391955470555
S260323015670,US,1732305891876246141
S260326030520,FR,1729786445775083983
S260407062451,ES,1729793621379291495
S260324059890,MX,1734899114177234314
S260306029163,NL,1729842163086104971
S260327029611,NL,1729849967852165829
S260328055239,NL,1729843114429356340
S260330066748,NL,1729841761601559539
S260408016836,PL,1729841585570749205
S260327029611,PL,1729848504267086533
S260323037619,GB,1729784715175369006
S260326042992,NL,1729848169367771530
S260315000972,NL,1729841733518793245
S260331032161,MX,1734918749068428570
S260401049578,MX,1734937243089274319
S260309088365,GB,1729776585240385809
S260321045314,GR,1729849457934047619
S260328021422,GR,1729843093481560559
S260406025887,GR,1729842151635917461
S260331052927,GR,1729843465738819938
S260310009298,GR,1729841512445483403
S260315000972,GR,1729841728062528029
S260326068232,HU,1729851521356044523
S260331054145,IT,1729789465078242048
S260407008180,IT,1729793212683688213
S260313009665,IT,1729779099874269660
